data_feed_id,merchant_id,merchant_name,aw_product_id,aw_deep_link,aw_image_url,aw_thumb_url,category_id,category_name,brand_id,brand_name,merchant_product_id,merchant_category,ean,mpn,product_name,description,merchant_deep_link,merchant_image_url,delivery_time,search_price,delivery_cost,product_type,colour,custom_1,custom_2
101819,115216,"King Koil",43487196554,https://www.awin1.com/pclick.php?p=43487196554&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_twin_beige.webp%3Fv%3D1785424326&feedId=101819&k=be63ca4a5ecb6a22c1c44e3e505bd1ce9c304ce0,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_twin_beige.webp%3Fv%3D1785424326&feedId=101819&k=be63ca4a5ecb6a22c1c44e3e505bd1ce9c304ce0,453,Mattresses,,"King Koil Airbeds",40196727636056,Mattresses,817442020417,KK13C1BG29331,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=40196727636056,https://cdn.shopify.com/s/files/1/3097/4354/files/20_twin_beige.webp?v=1785424326,2-5,99.95,,,,1,
101819,115216,"King Koil",43487196555,https://www.awin1.com/pclick.php?p=43487196555&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_twin_beige.webp%3Fv%3D1785424326&feedId=101819&k=be63ca4a5ecb6a22c1c44e3e505bd1ce9c304ce0,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_twin_beige.webp%3Fv%3D1785424326&feedId=101819&k=be63ca4a5ecb6a22c1c44e3e505bd1ce9c304ce0,453,Mattresses,,"King Koil Airbeds",40196727668824,Mattresses,817442020882,KK16C1BG29335,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=40196727668824,https://cdn.shopify.com/s/files/1/3097/4354/files/20_twin_beige.webp?v=1785424326,2-5,109.95,,,,1,
101819,115216,"King Koil",43317328560,https://www.awin1.com/pclick.php?p=43317328560&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_twin_beige.webp%3Fv%3D1785424326&feedId=101819&k=be63ca4a5ecb6a22c1c44e3e505bd1ce9c304ce0,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_twin_beige.webp%3Fv%3D1785424326&feedId=101819&k=be63ca4a5ecb6a22c1c44e3e505bd1ce9c304ce0,453,Mattresses,,"King Koil Airbeds",40196727701592,Mattresses,817442020110,29191,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=40196727701592,https://cdn.shopify.com/s/files/1/3097/4354/files/20_twin_beige.webp?v=1785424326,2-5,119.95,,,,1,
101819,115216,"King Koil",43317328561,https://www.awin1.com/pclick.php?p=43317328561&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_queen_beige_94afedf1-8be9-49d9-afc1-a9946d3dd896.webp%3Fv%3D1785425145&feedId=101819&k=1cfcea54365ff3e0b718c709aa51481fcfa8b4c9,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_queen_beige_94afedf1-8be9-49d9-afc1-a9946d3dd896.webp%3Fv%3D1785425145&feedId=101819&k=1cfcea54365ff3e0b718c709aa51481fcfa8b4c9,453,Mattresses,,"King Koil Airbeds",40196727734360,Mattresses,817442020219,KK13C2BG29332,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=40196727734360,https://cdn.shopify.com/s/files/1/3097/4354/files/20_queen_beige_94afedf1-8be9-49d9-afc1-a9946d3dd896.webp?v=1785425145,2-5,129.95,,,,1,
101819,115216,"King Koil",42912979431,https://www.awin1.com/pclick.php?p=42912979431&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_queen_beige_94afedf1-8be9-49d9-afc1-a9946d3dd896.webp%3Fv%3D1785425145&feedId=101819&k=1cfcea54365ff3e0b718c709aa51481fcfa8b4c9,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_queen_beige_94afedf1-8be9-49d9-afc1-a9946d3dd896.webp%3Fv%3D1785425145&feedId=101819&k=1cfcea54365ff3e0b718c709aa51481fcfa8b4c9,453,Mattresses,,"King Koil Airbeds",40196727799896,Mattresses,817442020172,29190,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=40196727799896,https://cdn.shopify.com/s/files/1/3097/4354/files/20_queen_beige_94afedf1-8be9-49d9-afc1-a9946d3dd896.webp?v=1785425145,2-5,149.95,,,,1,
101819,115216,"King Koil",42890768720,https://www.awin1.com/pclick.php?p=42890768720&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_cal_king_beige.webp%3Fv%3D1785425403&feedId=101819&k=a6b7cceb4ba10ece409e3ff0de618eccfcddcb7e,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_cal_king_beige.webp%3Fv%3D1785425403&feedId=101819&k=a6b7cceb4ba10ece409e3ff0de618eccfcddcb7e,453,Mattresses,,"King Koil Airbeds",40196727832664,Mattresses,817442020066,29192,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=40196727832664,https://cdn.shopify.com/s/files/1/3097/4354/files/20_cal_king_beige.webp?v=1785425403,2-5,179.95,,,,1,
101819,115216,"King Koil",43487196557,https://www.awin1.com/pclick.php?p=43487196557&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_Cal_king_black.jpg%3Fv%3D1781289483&feedId=101819&k=5f00dcfd85bf40d941399e6b7d091292ddc69900,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_Cal_king_black.jpg%3Fv%3D1781289483&feedId=101819&k=5f00dcfd85bf40d941399e6b7d091292ddc69900,453,Mattresses,,"King Koil Airbeds",42890534649944,Mattresses,,KK16C4BG29337,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=42890534649944,https://cdn.shopify.com/s/files/1/3097/4354/files/20_Cal_king_black.jpg?v=1781289483,2-5,169.95,,,,1,
101819,115216,"King Koil",43317328563,https://www.awin1.com/pclick.php?p=43317328563&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_full_beige_4515ec91-a829-45fe-a846-c32bc92ae9ec.webp%3Fv%3D1785424974&feedId=101819&k=44d3c44f6d3bdec9d77a0f411ea52b47f21c9beb,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_full_beige_4515ec91-a829-45fe-a846-c32bc92ae9ec.webp%3Fv%3D1785424974&feedId=101819&k=44d3c44f6d3bdec9d77a0f411ea52b47f21c9beb,453,Mattresses,,"King Koil Airbeds",42890535665752,Mattresses,,KK20C5BG29339,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=42890535665752,https://cdn.shopify.com/s/files/1/3097/4354/files/20_full_beige_4515ec91-a829-45fe-a846-c32bc92ae9ec.webp?v=1785424974,2-5,139.95,,,,1,
101819,115216,"King Koil",41333549307,https://www.awin1.com/pclick.php?p=41333549307&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_full_beige_4515ec91-a829-45fe-a846-c32bc92ae9ec.webp%3Fv%3D1785424974&feedId=101819&k=44d3c44f6d3bdec9d77a0f411ea52b47f21c9beb,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F20_full_beige_4515ec91-a829-45fe-a846-c32bc92ae9ec.webp%3Fv%3D1785424974&feedId=101819&k=44d3c44f6d3bdec9d77a0f411ea52b47f21c9beb,453,Mattresses,,"King Koil Airbeds",42890535829592,Mattresses,,KK16C5BG29338,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=42890535829592,https://cdn.shopify.com/s/files/1/3097/4354/files/20_full_beige_4515ec91-a829-45fe-a846-c32bc92ae9ec.webp?v=1785424974,2-5,129.95,,,,1,
101819,115216,"King Koil",45409217627,https://www.awin1.com/pclick.php?p=45409217627&a=3002879&m=115216,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F29171_Main.jpg%3Fv%3D1781286936&feedId=101819&k=364f77966e837bb7c1c7370ae6453c8420d433f8,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F3097%2F4354%2Ffiles%2F29171_Main.jpg%3Fv%3D1781286936&feedId=101819&k=364f77966e837bb7c1c7370ae6453c8420d433f8,453,Mattresses,,"King Koil Airbeds",44481253146712,Mattresses,,29171,"King Koil Luxury Air Mattress with High Speed Built-in Pump","Coil Beam - King Koil Airbeds were designed with you in mind. Enhanced Coil Technology provides the support you and your guests need for a sound night's sleep. Air filled coils and internal layering naturally support the body, keeping the spine aligned as you sleep. The state-of-the-art coils also maintain the inflatable bed's shape and firmness over time.. Layers - Utilizing high-quality, puncture resistant material prevents normal wear and tear that can sink an average air mattress. The durable PVC combined with soft flocked top create a waterproof, extremely durable airbed, meant to withstand the test of time.. Built-In Pump - With our proprietary built-in high-speed pump, you can easily maintain and adjust the blow up beds firmness level. Featuring separate inflation and deflation valves, the built-in high speed pump will do the work for you, and get you resting faster. Fully inflate or deflate the queen size air mattress in just 90 seconds. That's twice as fast as the average competing bed! Pump specs: 120V/210W",https://kingkoilairbeds.com/products/king-koil-luxury-air-mattress?variant=44481253146712,https://cdn.shopify.com/s/files/1/3097/4354/files/29171_Main.jpg?v=1781286936,2-5,119.95,,,,1,
